CEG2,51.45638889,-113.5152778
CEF4,51.26388889,-113.9344444
CAM4,52.34583333,-114.6672222
CYWM,54.74305556,-113.2052778
CYBA,51.20833333,-115.5402778
CEP3,54.09694444,-114.4388889
CFK2,52.5575,-112.9647222
CEN2,50.8,-112.4666667
CFR2,52.9,-112.55
CEU2,55.18416667,-119.4308333
CFV2,51.39333333,-113.4719444
CBH7,52.22583333,-114.2558333
CFM2,57.7,-111.8333333
CFD9,53.08333333,-112.8027778
CEH2,50.7225,-114.1794444
CFT2,50.5525,-113.5966667
CYBF,54.30472222,-110.7411111
CEF3,49.88333333,-111.3333333
CFM7,54.57333333,-112.82
CEX9,50.41944444,-113.5408333
CYBP,50.63361111,-111.9258333
CEJ5,56.45,-116.35
CAC6,51.07611111,-114.1477778
CYYC,51.11388889,-114.0202778
CYBW,51.10527778,-114.3713889
CFK4,55.31666667,-113.25
CMF2,53.18444444,-113.7394444
CEQ3,53.03972222,-112.8163889
CEA6,49.1625,-113.2411111
CCN3,52.10416667,-114.7752778
CGB2,51.58277778,-114.0519444
CER2,52.21666667,-111.9333333
CAJ7,50.45,-113.75
CFQ4,51.0575,-113.6236111
CFX8,51.04166667,-113.7516667
CEG5,56.9525,-113.4955556
CFU3,53.71666667,-112.6333333
CFF2,55.59,-111.8230556
CCL3,55.62861111,-110.7502778
CEJ4,50.00472222,-113.63
CFS8,51.98805556,-115.2283333
CKY8,51.20472222,-114.7744444
CYOD,54.405,-110.2794444
CEN5,54.4775,-110.2686111
CET2,55.69611111,-111.2794444
CFG3,52.01666667,-110.75
CYCT,52.075,-111.4452778
CEP4,49,-111.9666667
CYYM,49.63638889,-114.0944444
CEH4,50.82194444,-113.8244444
CFG4,55.23333333,-118.0333333
CEQ4,48.99861111,-112.7763889
CDM2,51.65333333,-114.3511111
CFX3,56.95,-119.5166667
CFM4,55.70944444,-117.0944444
CER3,53.26583333,-114.9602778
CEG4,51.49638889,-112.7486111
CDO2,51.29444444,-112.6136111
CGL4,55.67111111,-117.9355556
CYXD,53.5725,-113.5205556
CCF6,53.81972222,-113.7608333
CMN6,53.83694444,-113.5633333
CSA3,53.65444444,-113.6272222
CYEG,53.30972222,-113.5797222
CFQ7,53.28166667,-113.455
CGF2,53.57638889,-112.9808333
CEV2,57.85,-113.25
CYET,53.57888889,-116.465
CEJ6,53.89305556,-110.7722222
CYEA,50.93333333,-110.0130556
CFL2,50.6825,-110.0419444
CEB5,56.08138889,-118.4333333
CFK3,57.8,-119.45
CFD4,49.48305556,-111.4944444
CEF6,52.57472222,-112.0841667
CYPY,58.76722222,-111.1172222
CAL4,57.22388889,-111.4188889
CFG6,57.27583333,-110.9766667
CYNR,57.38166667,-111.7011111
CFM8,49.58333333,-113.3
CEY3,49.7,-113.4166667
CYMM,56.65333333,-111.2233333
CER4,57.05555556,-111.5738889
CEZ4,58.40416667,-115.9508333
CED4,54.38,-116.7663889
CEC3,58.47333333,-114.5427778
CFU4,58.71388889,-113.8761111
CFP5,54.27083333,-111.0666667
CFW2,56.61666667,-110.5
CFA5,56.3,-112.2333333
CEQ5,53.91694444,-118.8741667
CYQU,55.17972222,-118.885
CEE6,53.47111111,-113.1544444
CFM5,57.35583333,-119.7652778
CEL4,51.63138889,-111.9041667
CEA5,52.64694444,-111.3841667
CFB3,52.3,-114.4636111
CYOJ,58.62138889,-117.1647222
CZHP,55.39361111,-116.4752778
CEN4,50.53333333,-113.8333333
CEE4,53.38138889,-117.7011111
CEC4,53.31916667,-117.7530556
CFY4,50.9,-113.7833333
CEM4,52.07861111,-114.0275
CFU8,52.91222222,-111.1738889
CEP5,55.9,-110.7333333
CYJA,52.99666667,-118.0594444
CFF3,57.48333333,-113.8833333
CFG5,58.49138889,-115.1383333
CFL9,57.56666667,-110.3166667
CFB6,53.72805556,-113.0872222
CEK6,52.8,-111.7666667
CRL4,55.35555556,-110.6375
CFN5,58.16666667,-116.3333333
CYLB,54.77027778,-112.0316667
CEG3,52.48833333,-113.7122222
CYQL,49.63027778,-112.7997222
CLA5,49.65694444,-112.7727778
CLG3,57.00194444,-113.1938889
CYLL,53.30916667,-110.0725
CFS6,57.14194444,-115.0752778
CFX4,56.95083333,-117.6441667
CFF9,53.03138889,-112.7777778
CFV6,58.95,-115.25
CEV5,53.9375,-115.1788889
CYXH,50.01888889,-110.7208333
CFZ3,49.97222222,-110.7236111
CEW5,49.13333333,-112.05
CFV3,59.48333333,-119.0166667
